Item ID,Item Name,Category,Brand,Supplier Name,Purchase Price,Selling Price,Stock Quantity,Reorder Level,Expiry Date,Last Restocked Date,Sales Per Month
14135,Rice,Grocery,Haldiram,Agarwal Mart,92.19,112.58,95,29,2023-09-05,2023-02-04,31
14136,Chips,Electronics,ITC,Agarwal Mart,317.73,399.25,96,16,,2023-01-17,24
14137,Notebook,FMCG,Nestle,Verma Distributors,231.56,268.84,65,34,2023-10-04,2023-02-01,45
14138,Shampoo,Stationery,Britannia,Gupta Wholesalers,475.37,667.74,342,45,,2023-01-13,16
14139,Toothpaste,Grocery,Dabur,Agarwal Mart,472.95,625.3,319,14,2023-06-11,2023-02-16,87
14140,Toothpaste,Household,Nestle,Agarwal Mart,238.24,325.99,444,19,,2023-01-18,49
14141,Detergent,Stationery,Amul,Gupta Wholesalers,288.45,398.0,203,46,,2023-01-14,81
14142,Toothpaste,Grocery,ITC,Agarwal Mart,349.96,424.77,317,42,2023-09-24,2023-01-15,11
14143,Soap,Household,Tata,Sharma Traders,181.78,200.71,478,29,,2023-01-19,38
14144,Pen,Electronics,Britannia,Gupta Wholesalers,472.8,537.99,282,42,,2023-01-05,99
14145,Toothpaste,Beverages,Godrej,Gupta Wholesalers,122.82,170.1,191,44,2023-03-11,2023-01-29,45
14146,Chips,Personal Care,Britannia,Agarwal Mart,424.39,477.83,480,22,2023-04-05,2023-02-21,41
14147,Toothpaste,Personal Care,Parle,Agarwal Mart,97.47,121.86,32,25,2023-07-02,2023-02-28,20
14148,Toothpaste,Electronics,Haldiram,Verma Distributors,88.89,108.36,220,47,,2023-01-26,87
14149,Detergent,FMCG,Haldiram,Verma Distributors,10.8,13.8,396,36,2023-11-14,2023-02-21,44
14150,Wheat Flour,Beverages,Colgate,Patel Suppliers,360.13,491.36,15,40,2023-03-27,2023-01-07,38
14151,Notebook,Personal Care,Parle,Agarwal Mart,469.93,653.16,435,42,2023-05-14,2023-01-30,34
14152,Notebook,Stationery,Parle,Sharma Traders,207.32,286.43,303,43,,2023-02-09,55
14153,Pen,Personal Care,ITC,Patel Suppliers,105.21,155.65,226,33,2023-07-14,2023-02-22,48
14154,Milk,Household,Nestle,Agarwal Mart,375.38,507.86,412,13,,2023-02-27,62
14155,Rice,FMCG,ITC,Sharma Traders,426.94,487.52,423,37,2023-12-21,2023-02-08,68
14156,Notebook,Personal Care,Amul,Sharma Traders,200.05,289.34,234,19,2023-12-24,2023-01-16,98
14157,Toothpaste,Household,Haldiram,Sharma Traders,343.73,442.73,427,16,,2023-01-22,51
14158,Pen,Stationery,Dabur,Patel Suppliers,319.78,421.4,202,21,,2023-01-15,42
14159,Milk,Household,Britannia,Sharma Traders,249.74,306.93,359,33,,2023-01-06,75
14160,Wheat Flour,Personal Care,Britannia,Verma Distributors,483.87,682.26,168,32,2023-10-28,2023-02-07,96
14161,Notebook,Household,Amul,Patel Suppliers,247.02,343.73,260,38,,2023-01-12,100
14162,Toothpaste,Beverages,Haldiram,Patel Suppliers,198.48,251.99,212,42,2023-08-14,2023-02-14,60
14163,Wheat Flour,Electronics,Tata,Agarwal Mart,44.56,62.92,428,34,,2023-02-05,55
14164,Milk,Grocery,Parle,Agarwal Mart,11.33,13.45,216,28,2023-03-08,2023-02-18,66
14165,Rice,Household,Amul,Patel Suppliers,76.1,85.81,359,17,,2023-02-23,62
14166,Detergent,Electronics,Amul,Agarwal Mart,231.76,306.19,199,29,,2023-02-19,82
14167,Soap,Grocery,Nestle,Sharma Traders,283.53,323.79,237,34,2023-04-07,2023-02-15,17
14168,Chips,Beverages,Amul,Gupta Wholesalers,49.88,68.22,195,27,2023-02-01,2023-01-07,66
14169,Milk,Electronics,Amul,Verma Distributors,472.11,635.85,111,22,,2023-01-15,78
14170,Pen,Beverages,Haldiram,Verma Distributors,125.62,148.27,279,27,2023-10-23,2023-02-20,31
14171,Soap,Stationery,Godrej,Gupta Wholesalers,39.22,44.69,70,12,,2023-01-03,71
14172,Soap,Grocery,Godrej,Agarwal Mart,225.14,327.03,436,11,2023-10-14,2023-02-22,65
14173,Milk,FMCG,Nestle,Verma Distributors,22.48,27.2,105,25,2023-09-07,2023-01-21,80
14174,Shampoo,Beverages,Nestle,Agarwal Mart,493.55,544.31,478,44,2023-02-26,2023-01-08,69
14175,Notebook,FMCG,Colgate,Sharma Traders,52.25,62.57,250,38,2023-07-08,2023-01-27,64
14176,Soap,Stationery,Haldiram,Agarwal Mart,323.47,394.58,440,17,,2023-01-30,28
14177,Soap,Electronics,Godrej,Patel Suppliers,15.48,18.98,134,12,,2023-02-17,73
14178,Milk,Beverages,Nestle,Agarwal Mart,12.26,17.25,133,13,2023-08-21,2023-02-16,14
14179,Wheat Flour,Stationery,Parle,Agarwal Mart,245.38,352.63,35,24,,2023-02-13,39
14180,Detergent,Grocery,Dabur,Agarwal Mart,440.67,623.19,98,45,2023-03-21,2023-01-08,63
14181,Toothpaste,Stationery,Godrej,Patel Suppliers,382.93,505.87,76,36,,2023-01-18,72
14182,Wheat Flour,Grocery,Britannia,Gupta Wholesalers,287.95,415.73,31,39,2023-09-30,2023-02-26,19
14183,Toothpaste,Stationery,Haldiram,Gupta Wholesalers,39.69,51.32,88,35,,2023-01-25,55
14184,Shampoo,Grocery,Haldiram,Agarwal Mart,241.53,360.97,442,42,2023-04-02,2023-01-17,78
14185,Notebook,Stationery,Nestle,Patel Suppliers,425.66,588.26,141,19,,2023-02-22,31
14186,Rice,Beverages,Haldiram,Gupta Wholesalers,289.12,427.08,48,19,2023-08-05,2023-01-09,85
14187,Shampoo,Electronics,Britannia,Patel Suppliers,74.14,85.97,276,27,,2023-01-16,9
14188,Detergent,Beverages,Nestle,Patel Suppliers,150.34,218.33,211,20,2023-04-25,2023-02-26,15
14189,Detergent,Personal Care,Parle,Verma Distributors,467.13,559.57,422,22,2023-05-19,2023-01-02,36
14190,Notebook,FMCG,ITC,Gupta Wholesalers,143.66,195.76,381,43,2023-05-31,2023-03-01,6
14191,Wheat Flour,Grocery,Tata,Agarwal Mart,282.14,413.62,90,23,2023-07-03,2023-02-28,97
14192,Milk,Personal Care,Dabur,Verma Distributors,230.32,279.51,394,44,2023-12-03,2023-01-13,37
14193,Chips,FMCG,Amul,Patel Suppliers,492.57,683.58,499,34,2023-05-05,2023-01-06,50
14194,Rice,Grocery,Haldiram,Verma Distributors,166.17,221.62,149,31,2023-11-05,2023-02-19,85
14195,Milk,Beverages,ITC,Patel Suppliers,476.79,559.25,18,30,2023-08-27,2023-02-19,99
14196,Toothpaste,Stationery,ITC,Patel Suppliers,372.21,536.38,389,28,,2023-01-29,34
14197,Chips,Beverages,Godrej,Agarwal Mart,221.5,268.25,119,31,2023-12-14,2023-01-18,26
14198,Toothpaste,Grocery,Amul,Agarwal Mart,323.6,360.05,204,25,2023-09-15,2023-02-16,86
14199,Wheat Flour,Household,Colgate,Verma Distributors,210.0,234.78,191,45,,2023-01-21,47
14200,Milk,Electronics,Dabur,Gupta Wholesalers,305.54,415.9,127,44,,2023-02-06,77
14201,Notebook,Beverages,ITC,Verma Distributors,417.2,532.79,135,10,2023-03-13,2023-02-21,78
14202,Rice,Personal Care,Colgate,Gupta Wholesalers,347.35,516.85,135,50,2023-05-08,2023-01-05,46
14203,Rice,FMCG,ITC,Verma Distributors,67.26,79.16,168,30,2023-09-04,2023-02-13,24
14204,Notebook,Stationery,Britannia,Sharma Traders,67.2,86.63,239,16,,2023-02-19,45
14205,Detergent,Grocery,Parle,Patel Suppliers,94.35,140.14,365,19,2023-04-26,2023-02-25,5
14206,Pen,FMCG,Haldiram,Agarwal Mart,287.2,417.06,167,34,2023-03-17,2023-02-19,81
14207,Chips,Beverages,Amul,Verma Distributors,386.66,446.27,150,22,2023-02-27,2023-02-08,63
14208,Notebook,Stationery,Colgate,Agarwal Mart,34.57,47.71,79,29,,2023-02-11,45
14209,Toothpaste,Beverages,Dabur,Verma Distributors,263.37,364.05,490,18,2023-05-25,2023-01-28,77
14210,Pen,Electronics,Amul,Agarwal Mart,77.65,86.71,421,48,,2023-02-28,23
14211,Pen,Personal Care,Godrej,Patel Suppliers,410.62,558.27,409,12,2023-07-31,2023-02-09,11
14212,Rice,Household,Amul,Gupta Wholesalers,171.06,204.15,137,20,,2023-01-17,31
14213,Wheat Flour,Personal Care,Amul,Verma Distributors,171.36,250.57,400,25,2023-06-16,2023-03-01,57
14214,Pen,Beverages,ITC,Agarwal Mart,497.82,578.14,121,29,2023-10-25,2023-02-24,89
14215,Chips,Grocery,Nestle,Agarwal Mart,427.89,531.83,160,31,2023-09-02,2023-02-28,84
14216,Rice,Grocery,Nestle,Verma Distributors,121.78,163.77,77,27,2023-04-30,2023-02-16,54
14217,Chips,Grocery,Dabur,Agarwal Mart,102.93,145.83,371,13,2023-08-10,2023-02-06,14
14218,Soap,Household,Amul,Patel Suppliers,497.31,679.93,450,29,,2023-01-24,55
14219,Shampoo,Grocery,Dabur,Gupta Wholesalers,170.69,211.59,223,12,2023-10-06,2023-02-05,31
14220,Milk,Grocery,Colgate,Gupta Wholesalers,58.19,86.25,114,47,2023-05-09,2023-01-18,58
14221,Toothpaste,Grocery,Colgate,Verma Distributors,326.02,461.16,69,15,2023-10-23,2023-01-11,57
14222,Soap,Electronics,Colgate,Verma Distributors,69.0,92.72,321,29,,2023-01-27,68
14223,Rice,Personal Care,Dabur,Patel Suppliers,229.72,261.13,236,10,2023-08-26,2023-02-17,45
14224,Soap,FMCG,Nestle,Verma Distributors,17.08,20.52,191,37,2023-07-29,2023-01-14,74
14225,Shampoo,Electronics,Godrej,Verma Distributors,132.46,168.84,18,43,,2023-01-06,75
14226,Chips,Stationery,Amul,Agarwal Mart,118.59,155.13,481,15,,2023-02-04,27
14227,Pen,Grocery,Amul,Verma Distributors,31.54,45.43,363,27,2023-05-02,2023-02-21,10
14228,Milk,Electronics,ITC,Agarwal Mart,328.61,363.68,92,39,,2023-02-07,30
14229,Milk,Household,Parle,Verma Distributors,371.85,458.63,203,17,,2023-03-02,23
14230,Pen,Electronics,Britannia,Gupta Wholesalers,160.14,185.06,363,37,,2023-02-15,62
14231,Soap,Stationery,ITC,Gupta Wholesalers,253.36,287.74,454,11,,2023-01-17,14
14232,Soap,Grocery,ITC,Gupta Wholesalers,238.29,283.28,282,12,2023-11-04,2023-02-02,42
14233,Notebook,Grocery,Parle,Patel Suppliers,308.97,373.18,314,12,2023-10-29,2023-01-04,47
14234,Detergent,Personal Care,Dabur,Agarwal Mart,354.02,428.46,365,16,2023-03-13,2023-01-31,17
14235,Chips,Electronics,Nestle,Agarwal Mart,445.37,528.74,137,40,,2023-02-18,85
14236,Shampoo,Stationery,Colgate,Sharma Traders,285.62,332.26,3,14,,2023-02-19,50
14237,Chips,Personal Care,Nestle,Patel Suppliers,363.59,536.11,471,46,2023-05-07,2023-01-15,12
14238,Wheat Flour,Grocery,Britannia,Verma Distributors,126.82,142.27,178,15,2023-10-23,2023-01-28,26
14239,Detergent,Grocery,Tata,Patel Suppliers,49.56,55.7,69,37,2023-10-26,2023-02-11,69
14240,Rice,Stationery,Tata,Patel Suppliers,148.59,216.84,447,16,,2023-02-20,55
14241,Notebook,Personal Care,ITC,Sharma Traders,351.68,494.09,72,38,2023-05-11,2023-02-16,95
14242,Toothpaste,Grocery,Tata,Agarwal Mart,145.3,177.8,427,20,2023-05-21,2023-01-16,6
14243,Detergent,Beverages,Tata,Patel Suppliers,21.27,27.37,243,27,2023-09-21,2023-02-08,83
14244,Detergent,Household,Amul,Gupta Wholesalers,55.41,73.05,368,12,,2023-01-12,95
14245,Shampoo,Personal Care,Tata,Patel Suppliers,161.7,218.23,276,50,2023-10-07,2023-01-02,54
14246,Rice,Household,Nestle,Gupta Wholesalers,27.66,40.79,33,22,,2023-01-22,8
14247,Chips,Grocery,Parle,Gupta Wholesalers,266.49,304.92,115,17,2023-05-10,2023-02-21,63
14248,Toothpaste,Stationery,Godrej,Patel Suppliers,310.86,396.08,348,37,,2023-01-26,85
14249,Notebook,FMCG,Godrej,Gupta Wholesalers,336.26,454.65,165,13,2023-02-20,2023-02-20,25
14250,Shampoo,Stationery,Britannia,Agarwal Mart,378.63,490.99,278,17,,2023-01-02,89
14251,Notebook,Household,Amul,Verma Distributors,453.95,567.01,282,46,,2023-01-29,77
14252,Milk,Personal Care,ITC,Verma Distributors,30.35,45.27,248,21,2023-12-03,2023-02-04,45
14253,Milk,Electronics,Britannia,Patel Suppliers,81.42,113.09,254,30,,2023-02-26,73
14254,Chips,Beverages,Dabur,Agarwal Mart,403.81,477.97,298,30,2023-02-16,2023-02-05,82
14255,Milk,Personal Care,Colgate,Verma Distributors,244.87,327.43,265,38,2023-05-14,2023-01-04,60
14256,Rice,Personal Care,Britannia,Agarwal Mart,372.12,431.6,392,23,2023-04-02,2023-01-11,52
14257,Chips,Household,Colgate,Patel Suppliers,189.37,273.64,101,20,,2023-02-10,36
14258,Detergent,Stationery,ITC,Gupta Wholesalers,415.26,614.31,230,39,,2023-02-02,47
14259,Notebook,Electronics,Parle,Verma Distributors,416.29,580.11,497,33,,2023-01-31,20
14260,Pen,Stationery,Tata,Sharma Traders,328.37,379.54,266,42,,2023-01-18,81
14261,Milk,FMCG,Britannia,Patel Suppliers,28.72,35.74,308,10,2023-12-05,2023-02-02,97
14262,Soap,Electronics,Haldiram,Gupta Wholesalers,339.43,507.54,37,41,,2023-02-17,24
14263,Wheat Flour,Household,Parle,Sharma Traders,129.04,189.66,126,32,,2023-01-02,99
14264,Toothpaste,Grocery,Nestle,Sharma Traders,190.4,230.82,322,13,2023-04-08,2023-01-04,48
14265,Detergent,Electronics,Tata,Sharma Traders,68.99,91.89,224,24,,2023-02-16,54
14266,Chips,Household,Haldiram,Sharma Traders,179.97,203.97,386,38,,2023-02-14,81
14267,Wheat Flour,Grocery,Amul,Agarwal Mart,61.68,71.96,188,11,2023-04-14,2023-01-03,32
14268,Pen,Grocery,Godrej,Sharma Traders,23.28,26.14,367,48,2023-11-04,2023-02-14,51
14269,Shampoo,Household,Parle,Sharma Traders,483.05,571.31,176,40,,2023-01-09,37
14270,Wheat Flour,Personal Care,Dabur,Agarwal Mart,279.79,338.26,213,47,2023-12-08,2023-01-24,18
14271,Pen,Personal Care,Amul,Verma Distributors,244.44,321.65,339,41,2023-12-02,2023-02-05,18
14272,Chips,Stationery,Colgate,Verma Distributors,350.48,423.7,335,33,,2023-02-02,75
14273,Chips,Stationery,Britannia,Sharma Traders,270.53,333.25,390,45,,2023-01-19,5
14274,Pen,Beverages,ITC,Patel Suppliers,82.45,93.18,30,32,2023-06-25,2023-02-25,60
14275,Pen,Personal Care,Nestle,Gupta Wholesalers,192.37,244.16,253,42,2024-01-01,2023-01-08,27
14276,Toothpaste,FMCG,Britannia,Verma Distributors,349.66,496.74,263,43,2023-03-02,2023-01-03,99
14277,Pen,Beverages,Nestle,Patel Suppliers,370.12,501.64,123,36,2023-05-22,2023-02-26,65
14278,Shampoo,Household,Tata,Verma Distributors,82.85,100.97,448,12,,2023-02-09,66
14279,Pen,Grocery,Amul,Gupta Wholesalers,110.89,128.93,275,11,2023-06-16,2023-02-17,97
14280,Pen,Electronics,Amul,Sharma Traders,45.51,68.15,299,26,,2023-02-15,36
14281,Soap,Household,Amul,Gupta Wholesalers,313.62,363.5,14,40,,2023-01-19,23
14282,Shampoo,Personal Care,Dabur,Verma Distributors,373.25,417.65,87,42,2023-11-16,2023-02-12,77
14283,Soap,Grocery,Britannia,Patel Suppliers,278.3,347.13,8,14,2023-11-04,2023-02-26,19
14284,Milk,Household,Amul,Verma Distributors,443.85,613.98,443,37,,2023-01-28,25
14285,Milk,Beverages,Tata,Verma Distributors,167.15,238.9,307,28,2023-06-13,2023-02-05,39
14286,Notebook,Electronics,Britannia,Verma Distributors,86.22,122.28,199,31,,2023-02-04,19
14287,Toothpaste,Stationery,Britannia,Gupta Wholesalers,108.08,120.87,187,50,,2023-02-02,32
14288,Soap,Electronics,Godrej,Sharma Traders,458.11,518.18,461,44,,2023-01-24,23
14289,Notebook,Household,Parle,Sharma Traders,260.74,336.78,300,42,,2023-02-14,79
14290,Chips,Grocery,Amul,Verma Distributors,390.2,459.39,382,17,2023-09-05,2023-01-24,81
14291,Notebook,Stationery,ITC,Patel Suppliers,465.06,627.17,347,17,,2023-01-28,17
14292,Shampoo,Personal Care,ITC,Patel Suppliers,208.67,236.96,419,42,2023-10-01,2023-02-16,39
14293,Wheat Flour,Grocery,Nestle,Verma Distributors,491.03,571.61,202,17,2023-06-30,2023-02-12,80
14294,Notebook,Electronics,Tata,Sharma Traders,205.72,273.1,289,37,,2023-02-27,21
14295,Soap,Personal Care,Godrej,Gupta Wholesalers,215.86,294.22,106,47,2023-06-17,2023-01-10,28
14296,Shampoo,FMCG,Tata,Agarwal Mart,316.53,355.43,193,45,2023-11-19,2023-02-05,35
14297,Notebook,Stationery,Godrej,Sharma Traders,321.49,387.06,55,24,,2023-02-16,72
14298,Toothpaste,Household,ITC,Gupta Wholesalers,117.22,144.83,289,46,,2023-01-25,94
14299,Toothpaste,Personal Care,Amul,Agarwal Mart,249.11,352.19,117,10,2023-09-11,2023-02-24,34
14300,Notebook,Grocery,Amul,Verma Distributors,492.71,650.74,326,43,2023-03-14,2023-01-11,25
14301,Shampoo,Household,Colgate,Gupta Wholesalers,368.21,464.57,83,28,,2023-01-31,11
14302,Chips,Personal Care,Nestle,Verma Distributors,29.28,40.38,497,47,2023-02-26,2023-03-02,28
14303,Shampoo,Personal Care,Britannia,Verma Distributors,318.69,440.0,234,43,2023-06-18,2023-02-06,46
14304,Wheat Flour,Personal Care,Tata,Sharma Traders,401.9,545.15,65,42,2023-07-16,2023-01-29,80
14305,Wheat Flour,Stationery,Nestle,Verma Distributors,455.8,532.6,405,36,,2023-02-28,95
14306,Shampoo,Personal Care,Godrej,Gupta Wholesalers,356.34,466.68,191,29,2023-10-26,2023-01-16,37
14307,Milk,Electronics,ITC,Patel Suppliers,441.81,508.9,15,10,,2023-02-20,8
14308,Wheat Flour,Beverages,Colgate,Patel Suppliers,464.33,667.06,205,30,2023-06-18,2023-02-28,90
14309,Wheat Flour,Beverages,Nestle,Verma Distributors,50.96,68.86,168,21,2023-04-06,2023-01-08,15
14310,Rice,Stationery,Amul,Sharma Traders,197.41,223.91,174,45,,2023-02-16,48
14311,Shampoo,Grocery,Nestle,Agarwal Mart,46.18,61.92,40,25,2023-11-04,2023-01-10,85
14312,Soap,Electronics,Parle,Agarwal Mart,471.72,554.01,230,43,,2023-01-18,28
14313,Detergent,Household,Dabur,Gupta Wholesalers,233.77,281.18,303,19,,2023-02-27,38
14314,Milk,Personal Care,Dabur,Verma Distributors,175.61,206.89,88,49,2023-12-27,2023-02-02,92
14315,Rice,Beverages,Haldiram,Gupta Wholesalers,141.53,191.41,204,26,2023-08-13,2023-01-14,81
14316,Detergent,FMCG,Parle,Verma Distributors,30.41,41.14,213,42,2023-03-05,2023-01-02,71
14317,Detergent,Beverages,Colgate,Sharma Traders,126.84,165.59,219,37,2023-10-04,2023-02-03,84
14318,Milk,Beverages,Britannia,Verma Distributors,330.78,490.76,395,36,2023-10-22,2023-01-22,40
14319,Toothpaste,Household,Parle,Sharma Traders,143.46,168.86,82,43,,2023-01-28,22
14320,Detergent,FMCG,Amul,Gupta Wholesalers,312.97,349.1,426,47,2023-05-09,2023-01-28,89
14321,Toothpaste,Personal Care,Godrej,Gupta Wholesalers,429.68,597.75,255,29,2023-10-19,2023-01-23,100
14322,Pen,Personal Care,Amul,Patel Suppliers,25.7,29.56,306,26,2023-04-26,2023-02-22,10
14323,Wheat Flour,Electronics,Britannia,Patel Suppliers,290.28,427.64,115,10,,2023-01-14,89
14324,Toothpaste,Electronics,Godrej,Patel Suppliers,394.27,493.85,168,45,,2023-01-13,67
14325,Milk,Household,Tata,Sharma Traders,275.63,333.32,254,15,,2023-01-08,68
14326,Soap,Electronics,Godrej,Agarwal Mart,483.69,616.16,467,39,,2023-01-18,51
14327,Shampoo,Personal Care,Tata,Sharma Traders,186.72,208.48,470,20,2023-03-18,2023-01-21,72
14328,Pen,Electronics,Amul,Gupta Wholesalers,378.79,448.64,317,20,,2023-02-06,58
14329,Milk,Electronics,Nestle,Patel Suppliers,489.58,596.21,413,22,,2023-02-25,78
14330,Toothpaste,Electronics,Godrej,Patel Suppliers,430.53,550.28,409,40,,2023-01-27,87
14331,Wheat Flour,Household,Godrej,Agarwal Mart,357.13,422.18,96,13,,2023-01-23,23
14332,Chips,Personal Care,Tata,Patel Suppliers,157.17,188.57,320,41,2023-06-17,2023-01-20,50
14333,Soap,Electronics,Colgate,Patel Suppliers,262.45,307.5,126,44,,2023-01-15,24
14334,Notebook,Beverages,Nestle,Patel Suppliers,30.27,39.98,252,45,2023-03-12,2023-01-07,49
14335,Toothpaste,Grocery,Parle,Gupta Wholesalers,50.81,69.27,77,12,2023-03-19,2023-02-04,97
14336,Wheat Flour,Household,ITC,Verma Distributors,370.86,532.86,49,33,,2023-02-23,49
14337,Soap,FMCG,Colgate,Patel Suppliers,317.36,463.46,299,14,2023-04-06,2023-01-12,100
14338,Shampoo,Household,Nestle,Sharma Traders,127.45,160.07,299,13,,2023-02-05,27
14339,Milk,Household,Nestle,Sharma Traders,15.41,21.31,189,34,,2023-01-06,47
14340,Wheat Flour,Electronics,ITC,Verma Distributors,174.0,239.95,65,30,,2023-01-09,74
14341,Notebook,Electronics,Haldiram,Patel Suppliers,286.42,348.57,330,14,,2023-03-02,96
14342,Toothpaste,Grocery,Amul,Verma Distributors,333.65,445.89,369,37,2023-07-29,2023-02-25,59
14343,Shampoo,Stationery,ITC,Agarwal Mart,457.09,651.6,463,18,,2023-02-13,57
14344,Pen,Grocery,Nestle,Sharma Traders,473.5,666.52,8,22,2023-10-23,2023-02-23,15
14345,Milk,Electronics,ITC,Verma Distributors,376.37,437.01,133,27,,2023-01-03,55
14346,Milk,FMCG,ITC,Patel Suppliers,463.74,570.14,116,17,2023-04-22,2023-01-21,79
14347,Notebook,FMCG,Dabur,Agarwal Mart,399.54,568.87,44,37,2023-12-17,2023-02-11,92
14348,Notebook,Grocery,ITC,Gupta Wholesalers,416.23,481.99,469,33,2023-07-05,2023-01-24,71
14349,Soap,Electronics,Tata,Agarwal Mart,409.94,517.05,297,14,,2023-02-09,40
14350,Wheat Flour,Grocery,Parle,Verma Distributors,354.17,392.33,222,19,2023-07-31,2023-03-02,78
14351,Pen,Household,ITC,Sharma Traders,397.45,547.13,325,14,,2023-02-19,25
14352,Chips,Stationery,Parle,Patel Suppliers,363.85,468.09,158,22,,2023-01-16,87
14353,Notebook,Stationery,ITC,Patel Suppliers,329.03,433.79,339,10,,2023-01-18,80
14354,Detergent,Electronics,ITC,Verma Distributors,491.02,695.04,496,34,,2023-02-18,29
14355,Toothpaste,FMCG,Britannia,Patel Suppliers,282.4,418.98,181,50,2023-11-25,2023-01-13,74
14356,Toothpaste,FMCG,Haldiram,Sharma Traders,464.16,523.42,20,14,2023-10-13,2023-01-20,74
14357,Milk,Stationery,Parle,Patel Suppliers,138.95,158.26,62,13,,2023-01-24,23
14358,Detergent,Grocery,Colgate,Gupta Wholesalers,194.07,221.24,469,23,2023-11-28,2023-01-02,45
14359,Detergent,Beverages,Tata,Verma Distributors,120.35,161.69,239,37,2023-04-24,2023-02-28,13
14360,Shampoo,Beverages,Parle,Sharma Traders,192.03,213.0,343,45,2023-11-18,2023-01-31,6
14361,Chips,Personal Care,ITC,Sharma Traders,172.6,213.23,230,14,2023-05-14,2023-02-17,5
14362,Notebook,Beverages,Tata,Patel Suppliers,128.56,179.75,18,49,2023-06-09,2023-03-01,95
14363,Toothpaste,FMCG,Haldiram,Agarwal Mart,54.89,62.67,102,36,2023-11-14,2023-03-02,86
14364,Detergent,Personal Care,Amul,Agarwal Mart,54.83,78.54,222,12,2023-07-13,2023-01-16,8
14365,Soap,Electronics,Nestle,Patel Suppliers,317.48,448.07,296,20,,2023-01-05,85
14366,Detergent,Personal Care,Dabur,Sharma Traders,300.79,387.56,317,40,2023-07-05,2023-01-31,52
14367,Rice,FMCG,Godrej,Patel Suppliers,23.34,25.82,363,48,2023-12-30,2023-01-17,76
14368,Detergent,Beverages,Tata,Gupta Wholesalers,230.71,253.79,152,20,2023-02-16,2023-01-10,56
14369,Notebook,Household,Godrej,Patel Suppliers,387.41,437.06,345,27,,2023-02-09,88
14370,Shampoo,Household,Dabur,Sharma Traders,311.01,436.34,217,42,,2023-01-15,100
14371,Rice,Personal Care,Colgate,Patel Suppliers,395.44,508.33,167,41,2023-07-13,2023-02-13,80
14372,Milk,Beverages,Amul,Sharma Traders,408.81,608.88,214,38,2023-08-27,2023-01-27,37
14373,Notebook,FMCG,Dabur,Agarwal Mart,486.29,590.27,376,41,2023-11-01,2023-01-08,65
14374,Pen,Personal Care,Amul,Verma Distributors,29.62,38.9,35,12,2023-03-28,2023-02-28,59
14375,Wheat Flour,Grocery,Amul,Patel Suppliers,75.94,105.31,398,19,2023-09-05,2023-02-20,94
14376,Wheat Flour,FMCG,Colgate,Gupta Wholesalers,497.58,584.93,287,33,2023-11-25,2023-02-14,59
14377,Wheat Flour,Personal Care,Tata,Patel Suppliers,174.84,201.25,164,50,2023-12-15,2023-01-09,20
14378,Milk,Stationery,Godrej,Sharma Traders,145.57,171.61,386,28,,2023-01-18,20
14379,Rice,Household,Nestle,Sharma Traders,368.9,537.76,99,16,,2023-02-03,78
14380,Toothpaste,Beverages,Britannia,Agarwal Mart,404.62,501.22,301,50,2023-07-21,2023-01-22,82
14381,Chips,Beverages,Tata,Patel Suppliers,173.41,201.83,220,38,2023-07-03,2023-01-29,84
14382,Wheat Flour,Personal Care,Colgate,Sharma Traders,314.19,392.59,109,17,2023-08-05,2023-02-13,66
14383,Toothpaste,Household,Colgate,Sharma Traders,170.97,228.56,332,31,,2023-01-17,67
14384,Pen,Grocery,Parle,Gupta Wholesalers,445.41,543.33,309,23,2023-06-03,2023-02-20,98
14385,Notebook,Grocery,Colgate,Agarwal Mart,60.53,90.32,341,45,2023-10-29,2023-02-14,33
14386,Pen,Beverages,Parle,Verma Distributors,111.08,131.16,223,23,2023-04-23,2023-01-11,89
14387,Notebook,FMCG,Godrej,Agarwal Mart,235.76,270.17,221,25,2023-10-28,2023-02-11,79
14388,Chips,Household,Dabur,Gupta Wholesalers,466.12,578.73,74,31,,2023-01-13,19
14389,Notebook,Personal Care,Tata,Agarwal Mart,487.54,703.48,463,21,2023-02-17,2023-02-19,87
14390,Notebook,Beverages,Britannia,Agarwal Mart,133.52,154.43,127,32,2023-12-11,2023-01-14,59
14391,Notebook,Stationery,Godrej,Agarwal Mart,161.12,212.88,227,26,,2023-02-24,20
14392,Chips,Household,Dabur,Sharma Traders,143.98,188.48,20,46,,2023-02-27,64
14393,Toothpaste,Electronics,ITC,Verma Distributors,79.86,106.9,328,33,,2023-01-19,35
14394,Rice,Grocery,Britannia,Verma Distributors,315.13,358.13,129,21,2023-05-16,2023-02-24,37
14395,Toothpaste,FMCG,Haldiram,Verma Distributors,84.96,102.0,484,33,2023-05-12,2023-01-19,19
14396,Toothpaste,Household,Godrej,Gupta Wholesalers,28.34,37.34,277,27,,2023-01-28,82
14397,Soap,Household,Dabur,Agarwal Mart,396.87,496.89,74,32,,2023-02-16,21
14398,Wheat Flour,Grocery,Godrej,Agarwal Mart,452.51,630.76,75,35,2023-10-19,2023-01-05,82
14399,Detergent,Personal Care,Parle,Gupta Wholesalers,371.07,524.64,306,25,2023-04-30,2023-01-15,75
14400,Pen,Electronics,Colgate,Patel Suppliers,218.15,256.15,247,21,,2023-01-07,51
14401,Toothpaste,Household,Parle,Patel Suppliers,443.27,597.88,299,27,,2023-01-20,25
