Item ID,Item Name,Category,Brand,Supplier Name,Purchase Price,Selling Price,Stock Quantity,Reorder Level,Expiry Date,Last Restocked Date,Sales Per Month
18418,Notebook,Personal Care,Haldiram,Gupta Wholesalers,393.88,478.91,284,22,2023-03-13,2023-01-12,80
19622,Rice,Grocery,Nestle,Verma Distributors,251.23,373.25,459,10,2023-11-12,2023-02-13,61
16482,Toothpaste,Fmcg,Nestle,Gupta Wholesalers,137.52,170.58,162,21,2023-03-31,2023-03-02,18
9189,Notebook,Beverages,Tata,Agarwal Mart,278.33,406.59,154,12,2023-10-13,2023-01-19,68
15007,Detergent,Personal Care,Amul,Sharma Traders,22.06,26.57,97,25,2023-07-23,2023-02-11,18
4742,Toothpaste,Electronics,Colgate,Patel Suppliers,44.34,51.9,26,35,2024-02-21,2023-01-28,82
1708,Pen,Personal Care,Haldiram,Agarwal Mart,178.7,227.18,46,45,2023-08-11,2023-01-24,61
255,Rice,Personal Care,Britannia,Sharma Traders,193.86,214.76,499,31,2023-11-22,2023-01-21,12
13545,Shampoo,Electronics,Nestle,Sharma Traders,403.84,565.54,355,39,2024-02-21,2023-02-10,51
8442,Rice,Grocery,Godrej,Verma Distributors,53.29,78.41,491,26,2023-09-07,2023-02-26,36
1303,Detergent,Electronics,Itc,Verma Distributors,317.29,472.84,118,35,2024-02-21,2023-01-02,51
14442,Milk,Stationery,Haldiram,Agarwal Mart,304.22,372.47,429,25,2024-02-21,2023-02-19,18
15077,Soap,Beverages,Godrej,Gupta Wholesalers,305.31,435.59,173,43,2023-06-14,2023-02-22,93
19383,Rice,Grocery,Nestle,Verma Distributors,359.63,412.06,141,48,2023-08-18,2023-01-15,48
6919,Notebook,Electronics,Godrej,Verma Distributors,230.12,268.83,237,47,2024-02-21,2023-01-25,66
8455,Soap,Stationery,Godrej,Verma Distributors,348.7,480.52,366,11,2024-02-21,2023-01-05,79
4626,Notebook,Household,Haldiram,Verma Distributors,201.62,254.84,454,19,2024-02-21,2023-02-27,82
3931,Rice,Stationery,Godrej,Patel Suppliers,466.51,609.81,171,14,2024-02-21,2023-01-10,19
7181,Rice,Personal Care,Godrej,Patel Suppliers,137.93,193.03,77,29,2023-09-15,2023-01-31,83
19846,Soap,Grocery,Parle,Sharma Traders,331.9,365.66,470,38,2023-12-08,2023-01-15,38
8826,Rice,Fmcg,Nestle,Gupta Wholesalers,173.25,235.75,292,39,2023-10-01,2023-02-28,13
934,Soap,Fmcg,Godrej,Gupta Wholesalers,332.93,483.97,347,17,2023-03-01,2023-01-17,34
260,Rice,Grocery,Parle,Patel Suppliers,167.68,209.38,125,39,2023-08-06,2023-01-16,74
19081,Wheat Flour,Electronics,Nestle,Verma Distributors,273.39,379.28,18,40,2024-02-21,2023-02-27,75
15875,Pen,Beverages,Amul,Patel Suppliers,454.17,641.71,410,18,2023-08-25,2023-01-26,22
9091,Notebook,Electronics,Nestle,Sharma Traders,218.44,241.62,427,16,2024-02-21,2023-01-04,60
2519,Toothpaste,Household,Godrej,Patel Suppliers,473.86,680.46,21,47,2024-02-21,2023-01-07,95
19854,Pen,Electronics,Nestle,Gupta Wholesalers,67.12,77.85,404,46,2024-02-21,2023-01-21,13
1374,Pen,Grocery,Nestle,Sharma Traders,108.17,127.96,471,12,2023-11-08,2023-01-24,10
19879,Toothpaste,Beverages,Itc,Patel Suppliers,216.37,309.71,99,14,2023-05-30,2023-02-10,72
4049,Detergent,Electronics,Nestle,Patel Suppliers,113.9,132.94,23,18,2024-02-21,2023-01-03,6
6351,Wheat Flour,Fmcg,Parle,Agarwal Mart,113.92,146.89,155,21,2023-12-07,2023-02-18,31
8044,Rice,Fmcg,Nestle,Sharma Traders,280.11,371.74,456,43,2023-09-26,2023-02-24,34
14596,Detergent,Beverages,Britannia,Patel Suppliers,370.89,422.72,128,27,2023-12-26,2023-03-02,82
2010,Shampoo,Electronics,Colgate,Sharma Traders,60.07,73.11,266,22,2024-02-21,2023-01-10,31
7807,Toothpaste,Stationery,Itc,Verma Distributors,430.41,494.05,290,17,2024-02-21,2023-02-09,32
19837,Chips,Personal Care,Godrej,Gupta Wholesalers,499.19,621.7,401,34,2023-10-12,2023-01-22,39
11342,Milk,Electronics,Godrej,Agarwal Mart,484.48,719.71,18,37,2024-02-21,2023-03-02,10
3951,Detergent,Stationery,Dabur,Patel Suppliers,116.98,165.11,126,46,2024-02-21,2023-02-18,57
9816,Milk,Grocery,Nestle,Verma Distributors,152.51,181.52,40,12,2023-09-15,2023-01-13,43
16446,Rice,Personal Care,Itc,Verma Distributors,443.29,501.37,161,25,2023-12-04,2023-02-09,89
2913,Pen,Grocery,Britannia,Sharma Traders,446.23,585.0,272,25,2023-04-23,2023-01-19,25
16192,Notebook,Stationery,Amul,Verma Distributors,446.45,537.73,77,31,2024-02-21,2023-01-30,17
2875,Milk,Personal Care,Dabur,Verma Distributors,319.36,456.63,274,32,2023-10-24,2023-01-17,49
8307,Detergent,Stationery,Dabur,Sharma Traders,291.43,400.01,266,19,2024-02-21,2023-02-07,46
1038,Soap,Personal Care,Parle,Gupta Wholesalers,405.67,589.88,220,21,2023-10-09,2023-01-04,7
2705,Rice,Grocery,Amul,Agarwal Mart,483.5,633.84,434,42,2023-06-03,2023-02-08,48
8109,Milk,Stationery,Colgate,Agarwal Mart,454.55,624.64,431,40,2024-02-21,2023-01-09,97
8569,Detergent,Fmcg,Britannia,Gupta Wholesalers,115.11,146.12,413,35,2023-12-05,2023-03-01,99
9576,Toothpaste,Household,Britannia,Verma Distributors,97.85,120.92,303,48,2024-02-21,2023-02-19,16
13573,Soap,Electronics,Haldiram,Verma Distributors,451.97,550.8,360,13,2024-02-21,2023-01-11,93
9350,Rice,Beverages,Nestle,Verma Distributors,479.87,642.2,298,26,2023-08-31,2023-01-11,88
11845,Toothpaste,Household,Parle,Sharma Traders,65.34,96.24,434,14,2024-02-21,2023-01-18,67
14986,Pen,Household,Itc,Agarwal Mart,282.43,358.42,50,26,2024-02-21,2023-02-10,69
9656,Shampoo,Beverages,Tata,Agarwal Mart,448.99,522.21,251,25,2023-11-25,2023-02-22,8
15555,Wheat Flour,Grocery,Dabur,Gupta Wholesalers,499.53,746.61,166,44,2023-03-31,2023-02-01,56
15054,Milk,Personal Care,Haldiram,Patel Suppliers,379.19,547.81,144,31,2023-02-24,2023-01-16,16
10612,Detergent,Household,Colgate,Verma Distributors,344.5,481.44,361,33,2024-02-21,2023-02-01,75
13164,Milk,Electronics,Parle,Patel Suppliers,50.46,70.66,99,19,2024-02-21,2023-02-12,52
11860,Chips,Grocery,Haldiram,Gupta Wholesalers,407.81,518.3,368,24,2023-02-22,2023-02-27,67
13346,Rice,Personal Care,Parle,Agarwal Mart,94.72,130.46,196,47,2023-10-11,2023-01-19,75
15507,Toothpaste,Electronics,Godrej,Patel Suppliers,160.99,178.94,352,27,2024-02-21,2023-02-22,94
1541,Chips,Beverages,Dabur,Agarwal Mart,425.56,564.47,77,45,2023-06-08,2023-01-07,39
15679,Milk,Stationery,Tata,Verma Distributors,179.77,225.72,161,39,2024-02-21,2023-02-19,65
2698,Pen,Household,Dabur,Agarwal Mart,437.06,555.92,493,17,2024-02-21,2023-02-27,71
2287,Notebook,Household,Britannia,Verma Distributors,186.06,245.47,132,39,2024-02-21,2023-01-25,16
4789,Pen,Household,Godrej,Gupta Wholesalers,421.86,553.8,245,33,2024-02-21,2023-01-18,20
16031,Toothpaste,Electronics,Haldiram,Sharma Traders,119.47,158.35,441,40,2024-02-21,2023-02-19,35
18932,Toothpaste,Personal Care,Nestle,Patel Suppliers,136.84,192.87,338,15,2023-12-30,2023-01-30,94
13693,Wheat Flour,Beverages,Nestle,Gupta Wholesalers,205.74,264.28,467,17,2023-07-10,2023-02-24,36
17514,Shampoo,Household,Haldiram,Verma Distributors,405.92,578.56,139,10,2024-02-21,2023-01-08,75
6809,Pen,Grocery,Tata,Sharma Traders,269.91,333.28,82,28,2023-07-31,2023-01-13,25
19029,Pen,Beverages,Dabur,Agarwal Mart,39.14,45.3,78,50,2023-09-26,2023-02-24,98
8711,Pen,Beverages,Godrej,Patel Suppliers,390.78,481.33,252,45,2023-11-05,2023-01-22,30
13905,Soap,Personal Care,Tata,Sharma Traders,218.95,320.82,190,49,2023-04-06,2023-01-12,54
19516,Pen,Beverages,Haldiram,Sharma Traders,425.05,516.48,198,23,2023-07-07,2023-02-17,13
11833,Shampoo,Personal Care,Haldiram,Patel Suppliers,51.2,71.92,415,40,2023-06-20,2023-01-09,69
15281,Milk,Fmcg,Parle,Verma Distributors,191.3,282.74,64,14,2023-09-21,2023-02-21,63
10347,Soap,Household,Tata,Patel Suppliers,241.47,281.05,430,44,2024-02-21,2023-01-29,41
5164,Shampoo,Electronics,Colgate,Verma Distributors,225.94,300.26,292,38,2024-02-21,2023-01-08,73
1334,Notebook,Fmcg,Britannia,Agarwal Mart,343.26,458.45,273,20,2023-12-20,2023-01-21,16
5717,Detergent,Fmcg,Nestle,Sharma Traders,251.22,278.17,261,33,2023-06-06,2023-02-24,22
14170,Pen,Beverages,Haldiram,Verma Distributors,125.62,148.27,279,27,2023-10-23,2023-02-20,31
10009,Chips,Personal Care,Itc,Sharma Traders,483.56,674.74,228,15,2023-05-03,2023-02-14,23
15195,Detergent,Beverages,Godrej,Patel Suppliers,187.55,233.8,410,10,2023-08-09,2023-02-17,84
1985,Soap,Stationery,Britannia,Agarwal Mart,157.86,212.04,5,38,2024-02-21,2023-01-02,31
4732,Toothpaste,Grocery,Colgate,Agarwal Mart,450.36,549.36,472,45,2023-05-19,2023-01-19,61
2436,Soap,Electronics,Parle,Gupta Wholesalers,94.87,118.46,271,10,2024-02-21,2023-01-09,37
9484,Notebook,Stationery,Haldiram,Sharma Traders,202.59,260.8,446,26,2024-02-21,2023-02-16,37
10257,Wheat Flour,Household,Haldiram,Sharma Traders,223.39,319.3,280,36,2024-02-21,2023-02-25,40
19350,Shampoo,Electronics,Colgate,Sharma Traders,218.36,278.27,140,12,2024-02-21,2023-01-30,8
12847,Milk,Beverages,Itc,Patel Suppliers,365.49,415.58,123,48,2023-03-21,2023-01-14,88
7802,Soap,Stationery,Tata,Sharma Traders,396.15,441.74,422,35,2024-02-21,2023-01-15,74
3921,Rice,Electronics,Itc,Gupta Wholesalers,425.0,510.71,293,12,2024-02-21,2023-02-01,45
14060,Rice,Household,Nestle,Gupta Wholesalers,292.71,362.23,446,25,2024-02-21,2023-01-19,21
9606,Soap,Electronics,Dabur,Verma Distributors,30.1,35.59,396,25,2024-02-21,2023-02-25,39
5364,Pen,Fmcg,Tata,Sharma Traders,10.65,14.39,256,11,2023-08-31,2023-02-01,51
7563,Soap,Beverages,Parle,Gupta Wholesalers,219.63,308.34,410,15,2023-02-20,2023-01-25,33
9878,Rice,Grocery,Nestle,Agarwal Mart,257.91,331.05,348,43,2023-06-09,2023-02-07,13
19142,Detergent,Personal Care,Parle,Patel Suppliers,453.34,622.65,23,25,2023-06-06,2023-01-17,70
2814,Chips,Stationery,Nestle,Gupta Wholesalers,289.56,339.74,469,27,2024-02-21,2023-01-17,20
7498,Chips,Household,Colgate,Sharma Traders,12.43,16.41,317,34,2024-02-21,2023-01-28,100
537,Wheat Flour,Fmcg,Colgate,Agarwal Mart,99.48,117.95,40,27,2023-06-25,2023-02-07,68
17952,Detergent,Electronics,Godrej,Sharma Traders,389.94,514.17,156,40,2024-02-21,2023-02-16,74
1140,Soap,Beverages,Dabur,Agarwal Mart,180.82,236.18,482,16,2023-06-21,2023-01-29,74
4117,Toothpaste,Fmcg,Britannia,Agarwal Mart,319.81,434.63,203,38,2023-03-12,2023-01-11,48
6096,Milk,Beverages,Parle,Gupta Wholesalers,31.48,42.55,467,26,2023-04-14,2023-01-20,59
16117,Wheat Flour,Personal Care,Godrej,Gupta Wholesalers,56.88,75.01,299,10,2023-05-11,2023-02-04,52
17874,Toothpaste,Household,Godrej,Sharma Traders,325.42,476.92,268,45,2024-02-21,2023-01-12,81
618,Soap,Personal Care,Haldiram,Gupta Wholesalers,343.76,446.2,160,32,2023-11-22,2023-01-05,47
1311,Detergent,Fmcg,Nestle,Sharma Traders,118.03,149.51,378,44,2023-10-08,2023-01-26,38
15105,Pen,Household,Nestle,Patel Suppliers,477.88,623.29,493,13,2024-02-21,2023-01-22,100
17024,Wheat Flour,Grocery,Amul,Sharma Traders,113.88,136.05,491,25,2023-07-19,2023-01-03,21
3252,Rice,Beverages,Dabur,Gupta Wholesalers,273.76,333.64,20,19,2023-04-04,2023-02-18,59
3548,Rice,Electronics,Parle,Verma Distributors,476.25,654.42,412,10,2024-02-21,2023-02-25,17
18642,Pen,Household,Colgate,Gupta Wholesalers,67.4,92.13,262,36,2024-02-21,2023-02-10,9
11759,Wheat Flour,Beverages,Dabur,Sharma Traders,346.0,418.02,391,22,2023-09-12,2023-02-20,10
6628,Chips,Household,Nestle,Gupta Wholesalers,155.28,193.23,254,31,2024-02-21,2023-01-25,6
15467,Toothpaste,Grocery,Britannia,Patel Suppliers,300.72,360.7,160,40,2023-05-28,2023-01-02,23
5001,Notebook,Fmcg,Haldiram,Patel Suppliers,440.67,519.72,331,23,2023-08-12,2023-01-03,14
7717,Toothpaste,Grocery,Dabur,Verma Distributors,346.83,403.08,213,19,2023-05-15,2023-01-25,44
7720,Toothpaste,Fmcg,Amul,Gupta Wholesalers,446.93,591.9,201,13,2023-05-31,2023-02-23,91
7801,Notebook,Electronics,Britannia,Gupta Wholesalers,321.58,432.17,482,13,2024-02-21,2023-01-29,33
10105,Shampoo,Household,Haldiram,Verma Distributors,435.62,497.24,280,21,2024-02-21,2023-01-22,42
18340,Chips,Electronics,Tata,Patel Suppliers,351.14,424.75,428,20,2024-02-21,2023-02-11,45
1122,Shampoo,Fmcg,Amul,Patel Suppliers,73.94,110.26,405,24,2023-07-03,2023-03-02,28
2657,Toothpaste,Beverages,Haldiram,Sharma Traders,152.68,196.54,102,35,2023-08-01,2023-02-08,14
3479,Milk,Fmcg,Tata,Verma Distributors,300.7,340.53,27,46,2023-11-08,2023-01-11,10
8674,Wheat Flour,Personal Care,Parle,Patel Suppliers,458.97,601.18,302,30,2023-09-01,2023-01-06,88
17127,Soap,Grocery,Amul,Verma Distributors,62.56,90.71,9,42,2023-12-18,2023-02-26,75
16528,Milk,Personal Care,Britannia,Agarwal Mart,171.95,239.23,411,39,2023-08-06,2023-01-04,82
7034,Wheat Flour,Household,Dabur,Agarwal Mart,184.35,213.55,274,13,2024-02-21,2023-02-19,55
11468,Detergent,Household,Tata,Agarwal Mart,227.36,316.93,490,42,2024-02-21,2023-01-12,76
19988,Chips,Stationery,Haldiram,Patel Suppliers,99.05,117.19,145,27,2024-02-21,2023-02-15,5
3527,Chips,Personal Care,Godrej,Agarwal Mart,103.52,116.41,237,30,2023-08-05,2023-01-28,71
1836,Detergent,Stationery,Britannia,Gupta Wholesalers,426.67,512.23,357,16,2024-02-21,2023-02-18,54
8346,Detergent,Stationery,Godrej,Gupta Wholesalers,274.22,403.85,35,31,2024-02-21,2023-02-12,52
16465,Milk,Grocery,Haldiram,Gupta Wholesalers,181.52,201.8,147,27,2023-05-21,2023-01-26,13
9672,Shampoo,Household,Colgate,Verma Distributors,350.21,498.49,29,41,2024-02-21,2023-02-22,30
1043,Rice,Electronics,Nestle,Sharma Traders,178.54,203.14,168,20,2024-02-21,2023-01-19,60
9318,Rice,Grocery,Parle,Patel Suppliers,13.54,16.93,79,49,2023-08-21,2023-01-30,79
15703,Rice,Household,Haldiram,Sharma Traders,172.39,217.46,120,14,2024-02-21,2023-03-01,45
983,Notebook,Household,Dabur,Verma Distributors,388.54,511.72,315,14,2024-02-21,2023-01-20,71
9546,Notebook,Household,Britannia,Patel Suppliers,215.58,254.03,204,42,2024-02-21,2023-02-14,22
4405,Toothpaste,Beverages,Parle,Sharma Traders,349.99,455.9,481,34,2023-03-08,2023-01-25,83
18466,Milk,Household,Colgate,Gupta Wholesalers,267.29,303.82,496,11,2024-02-21,2023-02-03,91
18855,Soap,Stationery,Itc,Sharma Traders,302.61,416.59,414,24,2024-02-21,2023-02-20,84
11801,Soap,Personal Care,Colgate,Agarwal Mart,204.64,272.81,285,41,2023-10-22,2023-01-19,44
19164,Pen,Fmcg,Haldiram,Gupta Wholesalers,254.09,371.62,452,20,2023-08-13,2023-02-19,52
378,Milk,Household,Parle,Agarwal Mart,466.07,540.34,389,20,2024-02-21,2023-01-30,87
358,Detergent,Beverages,Amul,Sharma Traders,428.01,493.82,37,47,2023-02-24,2023-02-16,97
12623,Milk,Household,Britannia,Gupta Wholesalers,233.45,264.96,130,34,2024-02-21,2023-01-13,49
19743,Detergent,Grocery,Amul,Verma Distributors,252.0,300.98,481,29,2023-05-11,2023-01-13,37
13296,Milk,Grocery,Itc,Sharma Traders,116.06,157.63,87,29,2023-06-16,2023-01-13,64
7913,Shampoo,Fmcg,Godrej,Gupta Wholesalers,255.48,366.68,152,12,2023-07-21,2023-01-25,43
13215,Wheat Flour,Personal Care,Amul,Agarwal Mart,202.19,229.39,116,24,2023-07-22,2023-02-25,58
9872,Milk,Electronics,Nestle,Gupta Wholesalers,496.33,706.66,2,20,2024-02-21,2023-02-09,95
17962,Soap,Electronics,Godrej,Verma Distributors,305.61,388.39,29,39,2024-02-21,2023-02-03,83
16622,Rice,Beverages,Parle,Agarwal Mart,371.41,513.8,424,38,2023-04-07,2023-02-05,47
2235,Milk,Stationery,Colgate,Verma Distributors,262.65,297.02,317,38,2024-02-21,2023-02-17,57
19188,Milk,Personal Care,Amul,Agarwal Mart,419.36,513.92,250,36,2023-02-08,2023-02-10,35
14465,Toothpaste,Fmcg,Amul,Gupta Wholesalers,306.31,365.78,126,28,2023-10-30,2023-02-28,71
12223,Notebook,Grocery,Amul,Sharma Traders,349.54,485.15,109,14,2023-09-28,2023-02-20,20
19900,Shampoo,Grocery,Tata,Sharma Traders,175.47,206.63,105,29,2023-10-26,2023-01-19,40
15732,Notebook,Electronics,Godrej,Verma Distributors,411.6,573.12,305,21,2024-02-21,2023-02-04,79
8615,Chips,Electronics,Colgate,Gupta Wholesalers,249.44,306.92,417,31,2024-02-21,2023-02-15,46
7785,Detergent,Personal Care,Haldiram,Verma Distributors,192.4,241.39,421,15,2023-02-01,2023-01-02,75
17848,Shampoo,Electronics,Haldiram,Agarwal Mart,43.17,55.79,393,14,2024-02-21,2023-02-06,13
5486,Wheat Flour,Household,Britannia,Verma Distributors,408.45,459.47,196,20,2024-02-21,2023-01-10,98
7224,Chips,Household,Haldiram,Verma Distributors,178.9,241.44,165,19,2024-02-21,2023-01-12,47
4549,Milk,Stationery,Haldiram,Gupta Wholesalers,410.28,490.19,430,39,2024-02-21,2023-01-24,61
18933,Rice,Personal Care,Godrej,Verma Distributors,131.01,170.41,379,16,2023-07-03,2023-01-16,63
2719,Rice,Beverages,Haldiram,Sharma Traders,75.55,103.04,302,21,2023-12-26,2023-02-27,86
5848,Pen,Fmcg,Britannia,Sharma Traders,81.1,92.79,282,33,2023-08-20,2023-02-18,13
1257,Shampoo,Electronics,Britannia,Gupta Wholesalers,374.12,555.26,71,23,2024-02-21,2023-01-21,38
2641,Detergent,Fmcg,Colgate,Sharma Traders,214.58,283.6,42,23,2023-03-13,2023-01-07,71
2653,Wheat Flour,Electronics,Britannia,Patel Suppliers,261.76,361.32,439,50,2024-02-21,2023-01-31,52
7126,Wheat Flour,Beverages,Itc,Agarwal Mart,105.72,117.79,339,50,2023-05-15,2023-02-20,45
4414,Chips,Grocery,Amul,Agarwal Mart,283.73,387.07,279,20,2023-07-03,2023-01-28,58
8754,Soap,Beverages,Haldiram,Sharma Traders,441.06,572.83,320,36,2023-08-11,2023-02-20,98
9164,Milk,Household,Nestle,Sharma Traders,151.47,216.35,497,50,2024-02-21,2023-02-22,50
1337,Shampoo,Beverages,Amul,Agarwal Mart,127.05,143.45,28,21,2023-12-03,2023-02-25,5
114,Milk,Stationery,Dabur,Patel Suppliers,289.59,377.74,256,30,2024-02-21,2023-02-08,45
15496,Detergent,Grocery,Haldiram,Gupta Wholesalers,222.16,248.98,142,45,2023-02-28,2023-01-12,26
16667,Shampoo,Personal Care,Godrej,Sharma Traders,107.92,138.38,452,14,2023-07-17,2023-01-03,97
9160,Soap,Beverages,Nestle,Sharma Traders,33.27,43.57,237,25,2023-04-21,2023-02-17,91
13484,Toothpaste,Beverages,Godrej,Sharma Traders,467.17,626.62,409,14,2023-06-10,2023-02-01,85
17758,Notebook,Household,Dabur,Verma Distributors,340.42,454.88,51,41,2024-02-21,2023-02-03,54
13105,Rice,Grocery,Parle,Agarwal Mart,268.78,350.77,364,33,2023-12-10,2023-02-16,34
18327,Soap,Beverages,Britannia,Verma Distributors,48.04,53.48,122,41,2023-08-14,2023-01-28,12
12763,Soap,Grocery,Godrej,Agarwal Mart,67.3,78.04,42,44,2023-11-19,2023-02-14,57
4346,Detergent,Stationery,Parle,Gupta Wholesalers,245.6,270.39,437,28,2024-02-21,2023-01-28,91
7050,Notebook,Fmcg,Tata,Agarwal Mart,404.71,575.18,247,11,2023-06-04,2023-01-29,87
381,Shampoo,Grocery,Amul,Patel Suppliers,299.92,413.71,88,19,2023-10-17,2023-01-20,28
4844,Rice,Electronics,Itc,Verma Distributors,123.71,136.89,234,28,2024-02-21,2023-01-18,13
15142,Rice,Beverages,Itc,Verma Distributors,113.87,169.52,271,41,2023-03-11,2023-02-23,49
16368,Milk,Fmcg,Haldiram,Agarwal Mart,271.19,309.01,210,23,2023-05-07,2023-02-13,95
19284,Toothpaste,Beverages,Amul,Gupta Wholesalers,73.82,83.07,470,14,2023-11-27,2023-01-23,51
11104,Rice,Grocery,Tata,Verma Distributors,363.34,494.2,151,13,2023-06-25,2023-01-06,28
136,Soap,Stationery,Amul,Gupta Wholesalers,309.52,456.14,363,36,2024-02-21,2023-02-23,78
10420,Rice,Stationery,Britannia,Sharma Traders,467.88,533.64,417,14,2024-02-21,2023-01-02,90
10959,Shampoo,Beverages,Godrej,Patel Suppliers,34.62,42.84,66,37,2023-03-29,2023-02-25,93
12077,Soap,Electronics,Amul,Gupta Wholesalers,295.98,428.55,473,15,2024-02-21,2023-02-25,58
14755,Shampoo,Grocery,Itc,Verma Distributors,57.3,70.12,326,28,2023-05-17,2023-03-01,83
11615,Chips,Grocery,Tata,Verma Distributors,275.24,382.33,237,35,2023-06-11,2023-01-02,36
5679,Toothpaste,Fmcg,Haldiram,Sharma Traders,370.66,457.88,72,36,2023-10-05,2023-01-14,29
11666,Chips,Beverages,Itc,Sharma Traders,111.48,159.47,105,47,2023-03-31,2023-02-12,9
7290,Detergent,Personal Care,Tata,Agarwal Mart,429.68,511.07,192,13,2023-12-16,2023-01-23,73
2088,Rice,Fmcg,Amul,Agarwal Mart,89.1,117.17,480,47,2023-03-04,2023-02-26,9
9812,Chips,Beverages,Godrej,Agarwal Mart,386.6,434.27,341,48,2023-07-30,2023-02-20,91
6474,Rice,Fmcg,Tata,Sharma Traders,158.95,200.78,228,15,2023-02-02,2023-02-03,75
18967,Toothpaste,Fmcg,Godrej,Sharma Traders,408.23,532.13,43,29,2023-04-03,2023-01-29,49
3998,Rice,Grocery,Amul,Agarwal Mart,480.39,609.51,354,50,2023-11-25,2023-02-05,67
10088,Pen,Beverages,Colgate,Patel Suppliers,151.47,224.73,125,22,2023-12-24,2023-01-11,25
14498,Pen,Personal Care,Itc,Agarwal Mart,252.48,313.86,225,29,2023-05-08,2023-01-12,98
4357,Shampoo,Personal Care,Haldiram,Sharma Traders,287.85,415.52,325,26,2023-10-08,2023-02-28,44
19906,Wheat Flour,Household,Nestle,Agarwal Mart,299.66,353.47,235,40,2024-02-21,2023-01-24,66
3289,Wheat Flour,Personal Care,Amul,Gupta Wholesalers,323.73,377.15,343,14,2023-09-23,2023-01-20,92
9250,Rice,Fmcg,Colgate,Patel Suppliers,132.86,159.54,156,45,2023-11-19,2023-02-10,76
426,Notebook,Grocery,Colgate,Sharma Traders,288.77,336.07,435,25,2023-09-10,2023-02-11,82
18010,Toothpaste,Household,Parle,Gupta Wholesalers,351.65,435.59,23,36,2024-02-21,2023-02-24,100
18612,Chips,Personal Care,Colgate,Gupta Wholesalers,123.64,155.57,192,28,2023-04-29,2023-01-03,84
19299,Notebook,Household,Nestle,Patel Suppliers,418.0,487.45,102,36,2024-02-21,2023-01-02,54
10896,Toothpaste,Electronics,Britannia,Sharma Traders,399.63,546.86,395,35,2024-02-21,2023-02-14,75
5509,Soap,Fmcg,Godrej,Patel Suppliers,362.62,434.12,468,43,2023-11-07,2023-01-27,45
16491,Milk,Fmcg,Britannia,Sharma Traders,95.53,109.72,23,25,2023-11-19,2023-02-21,100
7426,Shampoo,Electronics,Nestle,Agarwal Mart,23.98,31.74,321,26,2024-02-21,2023-02-16,39
7088,Chips,Electronics,Haldiram,Verma Distributors,266.83,397.51,117,32,2024-02-21,2023-01-03,25
10150,Toothpaste,Electronics,Itc,Sharma Traders,255.81,292.92,10,24,2024-02-21,2023-02-12,17
6978,Detergent,Personal Care,Dabur,Gupta Wholesalers,264.47,387.2,454,20,2023-03-30,2023-01-21,92
7536,Pen,Stationery,Dabur,Verma Distributors,468.29,669.33,80,48,2024-02-21,2023-01-26,95
3215,Pen,Fmcg,Godrej,Patel Suppliers,196.65,224.46,241,29,2023-05-05,2023-02-02,42
9026,Wheat Flour,Electronics,Colgate,Verma Distributors,351.51,507.0,92,42,2024-02-21,2023-02-28,97
1834,Soap,Beverages,Godrej,Agarwal Mart,137.34,155.33,67,33,2023-12-13,2023-01-20,62
3659,Notebook,Personal Care,Nestle,Gupta Wholesalers,268.56,342.87,304,14,2023-03-10,2023-01-18,74
14062,Toothpaste,Fmcg,Nestle,Agarwal Mart,222.79,317.74,154,13,2023-03-05,2023-01-03,63
16376,Chips,Stationery,Amul,Verma Distributors,12.64,16.74,26,12,2024-02-21,2023-01-22,29
18494,Wheat Flour,Beverages,Colgate,Sharma Traders,384.85,446.7,453,41,2023-07-21,2023-01-14,15
15181,Milk,Electronics,Itc,Agarwal Mart,441.28,653.62,218,32,2024-02-21,2023-01-11,56
9542,Toothpaste,Personal Care,Britannia,Agarwal Mart,277.92,415.58,80,21,2023-11-29,2023-02-11,84
12725,Soap,Grocery,Nestle,Patel Suppliers,328.89,377.45,150,13,2023-04-27,2023-01-14,96
7489,Rice,Stationery,Amul,Patel Suppliers,344.93,413.68,239,14,2024-02-21,2023-01-31,59
14518,Pen,Fmcg,Tata,Sharma Traders,211.54,299.33,345,16,2023-06-17,2023-01-10,65
8414,Chips,Beverages,Itc,Gupta Wholesalers,278.43,414.92,332,11,2023-05-21,2023-01-05,47
6511,Notebook,Personal Care,Dabur,Agarwal Mart,302.55,334.56,281,43,2023-08-14,2023-01-05,24
654,Notebook,Grocery,Tata,Agarwal Mart,112.51,152.04,193,48,2023-07-28,2023-02-10,35
8031,Soap,Beverages,Amul,Verma Distributors,401.99,486.53,27,25,2023-10-17,2023-01-10,76
12039,Pen,Grocery,Haldiram,Patel Suppliers,55.28,65.58,65,19,2023-12-21,2023-01-30,13
3235,Detergent,Household,Colgate,Gupta Wholesalers,348.91,522.5,363,12,2024-02-21,2023-01-06,94
15569,Shampoo,Household,Haldiram,Patel Suppliers,329.82,397.15,439,42,2024-02-21,2023-02-19,92
2727,Rice,Household,Britannia,Verma Distributors,230.26,267.46,150,35,2024-02-21,2023-01-28,13
1114,Chips,Stationery,Godrej,Gupta Wholesalers,422.08,500.24,460,13,2024-02-21,2023-02-01,36
12138,Pen,Personal Care,Dabur,Gupta Wholesalers,262.77,299.7,266,49,2023-05-25,2023-01-28,74
13564,Toothpaste,Electronics,Amul,Agarwal Mart,215.93,255.49,426,20,2024-02-21,2023-01-30,28
